ambig_basecount	ambig_full_basecount	cov_avg	cov_max	cov_min	dataset	error	genes	identification	identification_method	identification_rank	length	n_aligned	n_reads	nuc_basecount	nuc_full_basecount	obs_taxon	output_dir	protein_reference_file	r	run_name	s	samples_file	sequence_id	skipped_reads_low_rel_score	species	stop_codons	Filename	cov_med	skipped_reads_low_rel	process_id
14	28	1.1174168297455969	7.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	21	162894	233	741	Cryptocercidae,Lycidae,Asilidae,Therevidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL078-23_r_1.5_s_100_fastp	6	Chlorops rossicus	0	None	None	None	BGENL078-23
22	30	2.5185909980430528	9.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	46	476924	531	1197	Syrphidae,Drosophilidae,Tephritidae,Muscidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL082-23_r_1.5_s_100_fastp	20	Chlorops troglodytes	0	None	None	None	BGENL082-23
8	13	1.0626223091976517	7.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	19	657690	544	783	Carabidae,Syrphidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL084-23_r_1.5_s_100_fastp	15	Chlorops troglodytes	1	None	None	None	BGENL084-23
3	3	1.0349514563106796	7.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	19	346643	275	714	Syrphidae,Muscidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL085-23_r_1.5_s_100_fastp	16	Conioscinella sordidella	0	None	None	None	BGENL085-23
0	0	0.8368932038834952	6.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	14	455856	368	402	Chloropidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL087-23_r_1.5_s_100_fastp	17	Conioscinella sordidella	2	None	None	None	BGENL087-23
22	23	2.792563600782779	8.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	42	1592706	614	1407	Syrphidae,Chloropidae,Tephritidae,Muscidae,Tachinidae,Rhiniidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL088-23_r_1.5_s_100_fastp	11	Elachiptera brevipennis	0	None	None	None	BGENL088-23
39	45	3.425242718446602	14.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	64	745294	612	1437	Dolichopodidae,Syrphidae,Muscidae,Calliphoridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL091-23_r_1.5_s_100_fastp	41	Eribolus slesvicensis	0	None	None	None	BGENL091-23
17	17	1.629126213592233	6.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	28	192372	420	1059	Syrphidae,Drosophilidae,Calliphoridae,Tachinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL092-23_r_1.5_s_100_fastp	13	Eribolus slesvicensis	0	None	None	None	BGENL092-23
3	13	4.079611650485437	15.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	71	812557	530	1275	Syrphidae,Chloropidae,Drosophilidae,Sepsidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL093-23_r_1.5_s_100_fastp	17	Eribolus slesvicensis	0	None	None	None	BGENL093-23
8	34	3.4246575342465753	12.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	47	220652	650	1311	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL100-23_r_1.5_s_100_fastp	30	Macropsis ocellata	0	None	None	None	BGENL100-23
9	48	1.0567514677103718	4.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	18	194616	349	909	Pentatomidae,Cicadellidae,Culicidae,Pieridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL103-23_r_1.5_s_100_fastp	15	Macropsis prasina	0	None	None	None	BGENL103-23
6	26	2.3992172211350296	7.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	39	1882991	526	1146	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL115-23_r_1.5_s_100_fastp	14	Tremulicerus distinguendus	0	None	None	None	BGENL115-23
21	39	4.405088062622309	15.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	66	2909911	639	1428	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL120-23_r_1.5_s_100_fastp	37	Rhytidodus decimusquartus	0	None	None	None	BGENL120-23
14	26	4.932038834951456	12.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1545	78	3849829	642	1470	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL124-23_r_1.5_s_100_fastp	24	Penthimia nigra	0	None	None	None	BGENL124-23
1	6	0.4207436399217221	4.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	8	78661	143	372	Cercopidae,Membracidae,Cicadellidae,Culicidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL131-23_r_1.5_s_100_fastp	12	Anoscopus histrionicus	0	None	None	None	BGENL131-23
11	30	4.87866927592955	27.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	83	7199417	501	1203	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL136-23_r_1.5_s_100_fastp	115	Kybos betulicola	0	None	None	None	BGENL136-23
20	53	1.7397260273972603	5.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	24	241053	588	1251	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL154-23_r_1.5_s_100_fastp	17	Jassargus sursumflexus	0	None	None	None	BGENL154-23
0	0	0.1643835616438356	1.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	2	57030	61	252	Gryllidae,Cicadellidae,Scarabaeidae,Pteromalidae,Tenthredinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL164-23_r_1.5_s_100_fastp	3	Mocydiopsis attenuata	0	None	None	None	BGENL164-23
17	39	1.8454011741682974	6.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	24	400423	410	1149	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL173-23_r_1.5_s_100_fastp	52	Psammotettix maritimus	0	None	None	None	BGENL173-23
0	0	1.009784735812133	5.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	15	677058	405	759	Cicadidae,Cicadellidae,Syrphidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL176-23_r_1.5_s_100_fastp	32	Psammotettix albomarginatus	0	None	None	None	BGENL176-23
0	12	2.0665362035225048	16.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	32	761202	277	906	Reduviidae,Staphylinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL182-23_r_1.5_s_100_fastp	70	Jassargus allobrogicus	0	None	None	None	BGENL182-23
0	0	10.16242661448141	35.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Delphacidae	BLAST	family	1533	186	3491985	506	1170	Cicadellidae,Staphylinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL183-23_r_1.5_s_100_fastp	144	Delphax pulchellus	0	None	None	None	BGENL183-23
5	11	5.911937377690802	20.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Delphacidae	BLAST	family	1533	105	1111711	620	1467	Delphacidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL188-23_r_1.5_s_100_fastp	71	Hyledelphax elegantulus	0	None	None	None	BGENL188-23
4	17	1.1917808219178083	6.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Delphacidae	BLAST	family	1533	16	166207	230	795	Acrididae,Clastopteridae,Cicadellidae,Coccinellidae,Simuliidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL190-23_r_1.5_s_100_fastp	13	Muellerianella fairmairei	0	None	None	None	BGENL190-23
0	26	0.5980392156862745	4.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Apataniidae	BLAST	family	1530	10	1418678	77	465	Reduviidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BSNHM002-24_r_1.5_s_100_fastp	6	Apatania stylata	0	None	None	None	BSNHM002-24
0	0	0.41291585127201563	5.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Hydroptilidae	BLAST	family	1533	8	1024488	60	165	Lycaenidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BSNHM005-24_r_1.5_s_100_fastp	13	Hydroptila valesiaca	0	None	None	None	BSNHM005-24
0	0	5.802348336594912	21.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Hydroptilidae	BLAST	family	1533	111	8307003	546	1308	Limoniidae,Geometridae,Prodoxidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BSNHM006-24_r_1.5_s_100_fastp	107	Stactobia malacantosa	0	None	None	None	BSNHM006-24
0	0	0.07827788649706457	1.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Polycentropodidae	BLAST	family	1533	2	3410267	43	120	Lampyridae,Anthomyiidae,Braconidae,Erebidae,Nymphalidae,Geometridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BSNHM010-24_r_1.5_s_100_fastp	17	Plectrocnemia appennina	0	None	None	None	BSNHM010-24
0	0	0.03718199608610567	1.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Rhyacophilidae	BLAST	family	1533	1	1271685	1	57	Acrididae,Chrysomelidae,Chironomidae,Corydalidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BSNHM012-24_r_1.5_s_100_fastp	3	Rhyacophila rectispina	0	None	None	None	BSNHM012-24
0	0	0.78515625	18.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Hydropsychidae	BLAST	family	1536	18	621716	15	75	Lycaenidae,Hesperiidae,Geometridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BSNHM016-24_r_1.5_s_100_fastp	0	Hydropsyche acuta	0	None	None	None	BSNHM016-24
0	0	28.2720156555773	47.0	0.0	data/mge_fastp_r15s100_nocontam.fasta	None	['cox1']	Hydroptilidae	BLAST	family	1533	420	2566424	657	1509	Lycaenidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_fastp_r15s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BSNHM017-24_r_1.5_s_100_fastp	37	Oxyethira spinosella	0	None	None	None	BSNHM017-24
