Sample ID	Sex	Reproduction	Life Stage	Extra Info	Notes	Voucher Status	Tissue Descriptor	External URLs	Associated Taxa	Associated Specimens
BGPT_018_G09			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_H09			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_A10			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_B10			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_C10			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_D10			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_E10			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_F10			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_G10			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_H10			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_A11			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_B11			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_C11			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_D11			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_E11			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_F11			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_G11			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_H11			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_A12			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_B12			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_C12			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_D12			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_E12			Adult			Vouchered:Registered Collection	whole_specimen			
BGPT_018_F12			Adult			Vouchered:Registered Collection	whole_specimen			
BGE_00133_A01	M									
BGE_00133_A02	F									
BGE_00133_A03	M									
BGE_00133_A04	F									
BGE_00133_A05	M									
BGE_00133_A06	F									
BGE_00133_A07	F									
BGE_00133_A08	F									
BGE_00133_A09	F									
BGE_00133_A10	F									
BGE_00133_A11	M									
BGE_00133_A12	M									
BGE_00133_B01	M									
BGE_00133_B02	M									
BGE_00133_B03	M									
BGE_00133_B04	F									
BGE_00133_B05	F									
BGE_00133_B06	M									
BGE_00133_B07	F									
BGE_00133_B08	M									
BGE_00133_B09	M									
BGE_00133_B10	F									
BGE_00133_B11										
BGE_00133_B12										
BGE_00133_C01										
BGE_00133_C02										
BGE_00133_C03										
BGE_00133_C04										
BGE_00133_C05										
BGE_00133_C06										
BGE_00133_C07										
BGE_00133_C08										
BGE_00133_C09										
BGE_00133_C10										
BGE_00133_C11										
BGE_00133_C12										
BGE_00133_D01										
BGE_00133_D02										
BGE_00133_D03										
BGE_00133_D04										
BGE_00133_D05										
BGE_00133_D06										
BGE_00133_D07										
BGE_00133_D08										
BGE_00133_D09										
BGE_00133_D10										
BGE_00133_D11										
BGE_00133_D12										
BGE_00133_E01										
BGE_00133_E02										
BGE_00133_E03										
BGE_00133_E04										
BGE_00133_E05										
BGE_00133_E06										
BGE_00133_E07										
BGE_00133_E08										
BGE_00133_E09										
BGE_00133_E10										
BGE_00133_E11										
BGE_00133_E12										
BGE_00133_F01										
BGE_00133_F02										
BGE_00133_F03										
BGE_00133_F04										
BGE_00133_F05										
BGE_00133_F06										
BGE_00133_F07										
BGE_00133_F08										
BGE_00133_F09										
BGE_00133_F10										
BGE_00133_F11										
BGE_00133_F12										
BGE_00133_G01										
BGE_00133_G02										
BGE_00133_G03										
BGE_00133_G04										
BGE_00133_G05										
BGE_00133_G06										
BGE_00133_G07										
BGE_00133_G08										
BGE_00133_G09										
BGE_00133_G10										
BGE_00133_G11										
BGE_00133_G12										
BGE_00133_H01										
BGE_00133_H02										
BGE_00133_H03										
BGE_00133_H04										
BGE_00133_H05										
BGE_00133_H06										
BGE_00133_H07										
BGE_00133_H08										
BGE_00133_H09										
BGE_00133_H10										
BGE_00133_H11										
BGE_00926_A01										
BGE_00926_A02										
BGE_00926_A03										
BGE_00926_A04										
BGE_00926_A05										
BGE_00926_A06										
BGE_00926_A07										
BGE_00926_A08										
BGE_00926_A09										
BGE_00926_A10										
BGE_00926_A11										
BGE_00926_A12										
BGE_00926_B01										
BGE_00926_B02										
BGE_00926_B03										
BGE_00926_B04										
BGE_00926_B05										
BGE_00926_B06										
BGE_00926_B07										
BGE_00926_B08										
BGE_00926_B09										
BGE_00926_B10										
BGE_00926_B11										
BGE_00926_B12										
BGE_00926_C01										
BGE_00926_C02										
BGE_00926_C03										
BGE_00926_C04										
BGE_00926_C05										
BGE_00926_C06										
BGE_00926_C07										
BGE_00926_C08										
BGE_00926_C09										
BGE_00926_C10										
BGE_00926_C11										
BGE_00926_C12										
BGE_00926_D01										
BGE_00926_D02										
BGE_00926_D03										
BGE_00926_D04										
BGE_00926_D05										
BGE_00926_D06										
BGE_00926_D07										
BGE_00926_D08										
BGE_00926_D09										
BGE_00926_D10										
BGE_00926_D11										
BGE_00926_D12										
BGE_00926_E01										
BGE_00926_E02										
BGE_00926_E03										
BGE_00926_E04										
BGE_00926_E05										
BGE_00926_E06										
BGE_00926_E07										
BGE_00926_E08										
BGE_00926_E09										
BGE_00926_E10										
BGE_00926_E11										
BGE_00926_E12										
BGE_00926_F01										
BGE_00926_F02										
BGE_00926_F03										
BGE_00926_F04										
BGE_00926_F05										
BGE_00926_F06										
BGE_00926_F07										
BGE_00926_F08										
BGE_00926_F09										
BGE_00926_F10										
BGE_00926_F11										
BGE_00926_F12										
BGE_00926_G01										
BGE_00926_G02										
BGE_00926_G03										
BGE_00926_G04										
BGE_00926_G05										
BGE_00926_G06										
BGE_00926_G07										
BGE_00926_G08										
BGE_00926_G09										
BGE_00926_G10										
BGE_00926_G11										
BGE_00926_G12										
BGE_00926_H01										
BGE_00926_H02										
BGE_00926_H03										
BGE_00926_H04										
BGE_00926_H05										
BGE_00926_H06										
BGE_00926_H07										
BGE_00926_H08										
BGE_00926_H09										
BGE_00926_H10										
BGE_00926_H11										
BGE_00090_A01										
BGE_00090_A02										
BGE_00090_A03										
BGE_00090_A04										
BGE_00090_A05										
BGE_00090_A06										
BGE_00090_A07										
BGE_00090_A08										
BGE_00090_A09										
BGE_00090_A10										
BGE_00090_A11										
BGE_00090_A12										
BGE_00090_B01										
BGE_00090_B02										
BGE_00090_B03										
BGE_00090_B04										
BGE_00090_B05										
BGE_00090_B06										
BGE_00090_B07										
BGE_00090_B08										
BGE_00090_B09										
BGE_00090_B10										
BGE_00090_B11										
BGE_00090_B12										
BGE_00090_C01										
BGE_00090_C02										
BGE_00090_C03										
BGE_00090_C04										
BGE_00090_C05										
BGE_00090_C06										
BGE_00090_C07										
BGE_00090_C08										
BGE_00090_C09										
BGE_00090_C10										
BGE_00090_C11										
BGE_00090_C12										
BGE_00090_D01										
BGE_00090_D02										
BGE_00090_D03										
BGE_00090_D04										
BGE_00090_D05										
BGE_00090_D06										
BGE_00090_D07										
BGE_00090_D08										
BGE_00090_D09										
BGE_00090_D10										
BGE_00090_D11										
BGE_00090_D12										
BGE_00090_E01										
BGE_00090_E02										
BGE_00090_E03										
BGE_00090_E04										
BGE_00090_E05										
BGE_00090_E06										
BGE_00090_E07										
BGE_00090_E08										
BGE_00090_E09										
BGE_00090_E10										
BGE_00090_E11										
BGE_00090_E12										
BGE_00090_F01										
BGE_00090_F02										
BGE_00090_F03										
BGE_00090_F04										
BGE_00090_F05										
BGE_00090_F06										
BGE_00090_F07										
BGE_00090_F08										
BGE_00090_F09										
BGE_00090_F10										
BGE_00090_F11										
BGE_00090_F12										
BGE_00090_G01										
BGE_00090_G02										
BGE_00090_G03										
BGE_00090_G04										
BGE_00090_G05										
BGE_00090_G06										
BGE_00090_G07										
BGE_00090_G08										
BGE_00090_G09										
BGE_00090_G10										
BGE_00090_G11										
BGE_00090_G12										
BGE_00090_H01										
BGE_00090_H02										
BGE_00090_H03										
BGE_00090_H04										
BGE_00090_H05										
BGE_00090_H06										
BGE_00090_H07										
BGE_00090_H08										
BGE_00090_H09										
BGE_00090_H10										
BGE_00090_H11										
BGE_00086_A01										
BGE_00086_A02										
BGE_00086_A03										
BGE_00086_A04										
BGE_00086_A05										
BGE_00086_A06										
BGE_00086_A07										
BGE_00086_A08										
BGE_00086_A09										
BGE_00086_A10										
BGE_00086_A11										
BGE_00086_A12										
BGE_00086_B01										
BGE_00086_B02										
BGE_00086_B03										
BGE_00086_B04										
BGE_00086_B05										
BGE_00086_B06										
BGE_00086_B07										
BGE_00086_B08										
BGE_00086_B09										
BGE_00086_B10										
BGE_00086_B11										
BGE_00086_B12										
BGE_00086_C01										
BGE_00086_C02										
BGE_00086_C03										
BGE_00086_C04										
BGE_00086_C05										
BGE_00086_C06										
BGE_00086_C07										
BGE_00086_C08										
BGE_00086_C09										
BGE_00086_C10										
BGE_00086_C11										
BGE_00086_C12										
BGE_00086_D01										
BGE_00086_D02										
BGE_00086_D03										
BGE_00086_D04										
BGE_00086_D05										
BGE_00086_D06										
BGE_00086_D07										
BGE_00086_D08										
BGE_00086_D09										
BGE_00086_D10										
BGE_00086_D11										
BGE_00086_D12										
BGE_00086_E01										
BGE_00086_E02										
BGE_00086_E03										
BGE_00086_E04										
BGE_00086_E05										
BGE_00086_E06										
BGE_00086_E07										
BGE_00086_E08										
BGE_00086_E09										
BGE_00086_E10										
BGE_00086_E11										
BGE_00086_E12										
BGE_00086_F01										
BGE_00086_F02										
BGE_00086_F03										
BGE_00086_F04										
BGE_00086_F05										
BGE_00086_F06										
BGE_00086_F07										
BGE_00086_F08										
BGE_00086_F09										
BGE_00086_F10										
BGE_00086_F11										
BGE_00086_F12										
BGE_00086_G01										
BGE_00086_G02										
BGE_00086_G03										
BGE_00086_G04										
BGE_00086_G05										
BGE_00086_G06										
BGE_00086_G07										
BGE_00086_G08										
BGE_00086_G09										
BGE_00086_G10										
BGE_00086_G11										
BGE_00086_G12										
BGE_00086_H01										
BGE_00086_H02										
BGE_00086_H03										
BGE_00086_H04										
BGE_00086_H05										
BGE_00086_H06										
BGE_00086_H07										
BGE_00086_H08										
BGE_00086_H09										
BGE_00086_H10										
BGE_00086_H11										
BGE_00928_A01							leg			
BGE_00928_A02							leg			
BGE_00928_A03							whole			
BGE_00928_A04							leg			
BGE_00928_A05							leg			
BGE_00928_A06							leg			
BGE_00928_A07							leg			
BGE_00928_A08							leg			
BGE_00928_A09							leg			
BGE_00928_A10							leg			
BGE_00928_A11							leg			
BGE_00928_A12							leg			
BGE_00928_B01							leg			
BGE_00928_B02							leg			
BGE_00928_B03							leg			
BGE_00928_B04							leg			
BGE_00928_B05							leg			
BGE_00928_B06							leg			
BGE_00928_B07							leg			
BGE_00928_B08							leg			
BGE_00928_B09							leg			
BGE_00928_B10							leg			
BGE_00928_B11							leg			
BGE_00928_B12							leg			
BGE_00928_C01							leg			
BGE_00928_C02							whole			
BGE_00928_C03							wing			
BGE_00928_C04							leg			
BGE_00928_C05							wing			
BGE_00928_C06							leg			
BGE_00928_C07							leg			
BGE_00928_C08							leg			
BGE_00928_C09							leg			
BGE_00928_C10							leg			
BGE_00928_C11							leg			
BGE_00928_C12							leg			
BGE_00928_D01							leg			
BGE_00928_D02							leg			
BGE_00928_D03							leg			
BGE_00928_D04							leg			
BGE_00928_D05							leg			
BGE_00928_D06							leg			
BGE_00928_D07							leg			
BGE_00928_D08							wing			
BGE_00928_D09							leg			
BGE_00928_D10							leg			
BGE_00928_D11							leg			
BGE_00928_D12							leg			
BGE_00928_E01							leg			
BGE_00928_E02							leg			
BGE_00928_E03							leg			
BGE_00928_E04							leg			
BGE_00928_E05							leg			
BGE_00928_E06							leg			
BGE_00928_E07							leg			
BGE_00928_E08							leg			
BGE_00928_E09							leg			
BGE_00928_E10							leg			
BGE_00928_E11							leg			
BGE_00928_E12							leg			
BGE_00928_F01							leg			
BGE_00928_F02							leg			
BGE_00928_F03							leg			
BGE_00928_F04							leg			
BGE_00928_F05							leg			
BGE_00928_F06							leg			
BGE_00928_F07							leg			
BGE_00928_F08							leg			
BGE_00928_F09							leg			
BGE_00928_F10							leg			
BGE_00928_F11							leg			
BGE_00928_F12							leg			
BGE_00928_G01							leg			
BGE_00928_G02							leg			
BGE_00928_G03							leg			
BGE_00928_G04							leg			
BGE_00928_G05							leg			
BGE_00928_G06							leg			
BGE_00928_G07							leg			
BGE_00928_G08							leg			
BGE_00928_G09							leg			
BGE_00928_G10							leg			
BGE_00928_G11							leg			
BGE_00928_G12							leg			
BGE_00928_H01							leg			
BGE_00928_H02							leg			
BGE_00928_H03							leg			
BGE_00928_H04							leg			
BGE_00928_H05							leg			
BGE_00928_H06							whole			
BGE_00928_H07							leg			
BGE_00928_H08							leg			
BGE_00928_H09							leg			
BGE_00928_H10							leg			
BGE_00928_H11							leg			
BGE_00929_A01							leg			
BGE_00929_A02							leg			
BGE_00929_A03							leg			
BGE_00929_A04							leg			
BGE_00929_A05							wing			
BGE_00929_A06							leg			
BGE_00929_A07							leg			
BGE_00929_A08							leg			
BGE_00929_A09							leg			
BGE_00929_A10							leg			
BGE_00929_A11							leg			
BGE_00929_A12							leg			
BGE_00929_B01							leg			
BGE_00929_B02							leg			
BGE_00929_B03							leg			
BGE_00929_B04							wing			
BGE_00929_B05							leg			
BGE_00929_B06							leg			
BGE_00929_B07							leg			
BGE_00929_B08							leg			
BGE_00929_B09							leg			
BGE_00929_B10							leg			
BGE_00929_B11							leg			
BGE_00929_B12							leg			
BGE_00929_C01							leg			
BGE_00929_C02							leg			
BGE_00929_C03							leg			
BGE_00929_C04							wing			
BGE_00929_C05							leg			
BGE_00929_C06							leg			
BGE_00929_C07							leg			
BGE_00929_C08							leg			
BGE_00929_C09							antenna			
BGE_00929_C10							leg			
BGE_00929_C11							antenna			
BGE_00929_C12							whole			
BGE_00929_D01							leg			
BGE_00929_D02							leg			
BGE_00929_D03							leg			
BGE_00929_D04							leg			
BGE_00929_D05							abdomen			
BGE_00929_D06							leg			
BGE_00929_D07							wing			
BGE_00929_D08							leg			
BGE_00929_D09							leg			
BGE_00929_D10							leg			
BGE_00929_D11							leg			
BGE_00929_D12							leg			
BGE_00929_E01							leg			
BGE_00929_E02							leg			
BGE_00929_E03							leg			
BGE_00929_E04							leg			
BGE_00929_E05							wing			
BGE_00929_E06							wing			
BGE_00929_E07							leg			
BGE_00929_E08							leg			
BGE_00929_E09							leg			
BGE_00929_E10							leg			
BGE_00929_E11							leg			
BGE_00929_E12							leg			
BGE_00929_F01							leg			
BGE_00929_F02							leg			
BGE_00929_F03							leg			
BGE_00929_F04							leg			
BGE_00929_F05							leg			
BGE_00929_F06							leg			
BGE_00929_F07							leg			
BGE_00929_F08							leg			
BGE_00929_F09							whole			
BGE_00929_F10							leg			
BGE_00929_F11							whole			
BGE_00929_F12							leg			
BGE_00929_G01							leg			
BGE_00929_G02							leg			
BGE_00929_G03							leg			
BGE_00929_G04							wing			
BGE_00929_G05	f		adult				leg			
BGE_00929_G06	m		adult				wing			
BGE_00929_G07							leg			
BGE_00929_G08							leg			
BGE_00929_G09							leg			
BGE_00929_G10							leg			
BGE_00929_G11							leg			
BGE_00929_G12							leg			
BGE_00929_H01							leg			
BGE_00929_H02							leg			
BGE_00929_H03							leg			
BGE_00929_H04							whole			
BGE_00929_H05	f		adult				leg			
BGE_00929_H06							leg			
BGE_00929_H07							leg			
BGE_00929_H08							leg			
BGE_00929_H09							leg			
BGE_00929_H10							leg			
BGE_00929_H11							leg			
BGE_00927_A01			Adult				leg			
BGE_00927_A02			Adult				leg			
BGE_00927_A03			Adult				leg			
BGE_00927_A04			Adult				leg			
BGE_00927_A05			Adult				leg			
BGE_00927_A06			Adult				leg			
BGE_00927_A07			Adult				leg			
BGE_00927_A08			Adult				leg			
BGE_00927_A09			Adult				leg			
BGE_00927_A10			Adult				leg			
BGE_00927_A11			Adult				leg			
BGE_00927_A12			Adult				leg			
BGE_00927_B01			Adult				leg			
BGE_00927_B02			Adult				leg			
BGE_00927_B03			Adult				leg			
BGE_00927_B04			Adult				leg			
BGE_00927_B05			Adult				leg			
BGE_00927_B06			Adult				leg			
BGE_00927_B07			Adult				leg			
BGE_00927_B08			Adult				leg			
BGE_00927_B09			Adult				leg			
BGE_00927_B10			Adult				leg			
BGE_00927_B11			Adult				leg			
BGE_00927_B12			Adult				leg			
BGE_00927_C01			Adult				abdomen			
BGE_00927_C02			Adult				leg			
BGE_00927_C03			Adult				leg			
BGE_00927_C04			Adult				leg			
BGE_00927_C05			Adult				leg			
BGE_00927_C06			Adult				leg			
BGE_00927_C07			Adult				leg			
BGE_00927_C08			Adult				leg			
BGE_00927_C09			Adult				leg			
BGE_00927_C10			Adult				leg			
BGE_00927_C11			Adult				leg			
BGE_00927_C12			Adult				leg			
BGE_00927_D01			Adult				leg			
BGE_00927_D02			Adult				leg			
BGE_00927_D03			Adult				leg			
BGE_00927_D04			Adult				leg			
BGE_00927_D05			Adult				leg			
BGE_00927_D06			Adult				leg			
BGE_00927_D07			Adult				leg			
BGE_00927_D08			Adult				leg			
BGE_00927_D09			Adult				leg			
BGE_00927_D10			Adult				leg			
BGE_00927_D11			Adult				leg			
BGE_00927_D12			Adult				leg			
BGE_00927_E01			Adult				leg			
BGE_00927_E02			Adult				leg			
BGE_00927_E03			Adult				Abdomen			
BGE_00927_E04			Adult				leg			
BGE_00927_E05			Adult				leg			
BGE_00927_E06			Adult				leg			
BGE_00927_E07			Adult				leg			
BGE_00927_E08			Adult				leg			
BGE_00927_E09			Adult				leg			
BGE_00927_E10			Adult				leg			
BGE_00927_E11			Adult				leg			
BGE_00927_E12			Adult				leg			
BGE_00927_F01			Adult				leg			
BGE_00927_F02			Adult				leg			
BGE_00927_F03			Adult				abdomen			
BGE_00927_F04			Adult				leg			
BGE_00927_F05			Adult				leg			
